TKT,VER,N1A,N1B,N1C,N2A,N2B,N2C,N3A,N3B,N3C,N4A,N4B,N4C,N5A,N5B,N5C,I1,I2,I3,I4,I5,I6,I7,I8,P,U
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner08.ai,nonwinner07.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner06.ai,nonwinner07.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner03.ai,nonwinner02.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner08.ai,nonwinner09.ai,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
103,25550,,6,1,,16,17,,44,36,,57,47,,64,,base02.ai,free05_b.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner04.ai,nonwinner05.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner07.ai,nonwinner06.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner07.ai,nonwinner08.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner05.ai,nonwinner01.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner02.ai,nonwinner03.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner04.ai,nonwinner03.ai,1,2
251,2855,8,,,25,,,43,,,53,,,,64,72,base03.ai,eeyore05.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner07.ai,nonwinner08.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner03.ai,nonwinner01.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner06.ai,nonwinner05.ai,1,2
288,20374,,5,14,21,,,34,,,50,,,63,,,base03.ai,eeyore01.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner06.ai,nonwinner07.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner02.ai,nonwinner05.ai,1,2
56,11245,,14,10,,29,24,,36,31,,56,59,,,61,base02.ai,free05_a.ai,,,,,,,1,2
164,12008,,12,15,,17,26,,42,39,,47,53,,72,69,base02.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner08.ai,nonwinner04.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner04.ai,nonwinner09.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner03.ai,nonwinner02.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner06.ai,nonwinner01.ai,1,3
280,21281,13,,,,25,26,33,,,58,,,71,,,base03.ai,eeyore02.ai,,,,,,,1,3
85,20470,,11,14,,18,27,,33,36,,54,59,,,75,base02.ai,free05_a.ai,,,,,,,1,3
240,19981,,3,14,,24,30,34,,,58,,,72,,,base03.ai,eeyore01.ai,eeyore02.ai,,,,,,1,3
237,18824,,5,10,23,,,36,,,,53,60,67,,,base03.ai,eeyore01.ai,eeyore04.ai,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner08.ai,nonwinner05.ai,1,3
61,2466,,2,4,,30,26,,36,41,,46,52,,70,,base02.ai,free05_b.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,3
107,17589,4,,,,16,25,35,,,,54,56,,,,base03.ai,eeyore02.ai,eeyore04.ai,free05.ai,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner09.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner02.ai,nonwinner06.ai,1,3
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
112,10815,14,,,,26,30,36,,,,58,60,,,,base03.ai,eeyore02.ai,eeyore04.ai,free05.ai,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner03.ai,nonwinner07.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner03.ai,nonwinner02.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner03.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner07.ai,nonwinner02.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner02.ai,nonwinner09.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner03.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner04.ai,nonwinner07.ai,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner01.ai,nonwinner07.ai,1,4
300,6686,15,,,21,,,,37,39,54,,,75,,,base03.ai,eeyore03.ai,,,,,,,1,4
116,10506,,5,2,,25,27,,43,35,,54,49,,67,70,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner04.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner09.ai,nonwinner08.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner06.ai,nonwinner04.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner08.ai,nonwinner03.ai,1,1
202,7522,,9,12,,17,28,,41,40,,53,46,,65,68,base02.ai,,,,,,,,1,1
39,23611,,,7,,17,16,,39,43,,58,48,,73,,base02.ai,free01_a.ai,free05_b.ai,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner04.ai,nonwinner08.ai,1,1
290,26678,6,,,30,,,32,,,51,,,,64,75,base03.ai,eeyore05.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner06.ai,nonwinner08.ai,1,1
82,23926,,,11,,19,21,,40,44,,55,54,,64,74,base02.ai,free01_a.ai,,,,,,,1,1
233,21096,,2,5,24,,,32,,,56,,,,63,74,base03.ai,eeyore01.ai,eeyore05.ai,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner04.ai,nonwinner01.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner09.ai,nonwinner06.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner05.ai,nonwinner04.ai,1,1
8,12745,,1,4,,22,29,,,31,,48,,,70,,base02.ai,free03_a.ai,free04_b.ai,free05_b.ai,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner07.ai,nonwinner06.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner03.ai,nonwinner08.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner08.ai,nonwinner09.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner02.ai,nonwinner01.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner09.ai,nonwinner07.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner07.ai,nonwinner06.ai,1,2
89,836,,13,14,,26,22,,39,38,,58,54,,73,,base02.ai,free05_b.ai,,,,,,,1,2
35,25172,,3,4,,30,24,,33,32,,48,,,,67,base02.ai,free04_b.ai,free05_a.ai,,,,,,1,2
260,6994,4,,,24,,,45,,,,49,56,69,,,base03.ai,eeyore04.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner01.ai,nonwinner03.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner02.ai,nonwinner05.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner06.ai,nonwinner02.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner01.ai,nonwinner07.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner06.ai,nonwinner05.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner05.ai,nonwinner09.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner05.ai,nonwinner02.ai,1,3
147,22145,,14,9,,28,17,,37,38,,49,56,,63,74,base02.ai,,,,,,,,1,3
98,1295,,,7,,17,25,,37,41,,59,50,,63,62,base02.ai,free01_a.ai,,,,,,,1,3
169,26054,,12,14,,23,29,,36,34,,55,53,,65,64,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner02.ai,nonwinner09.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner04.ai,nonwinner08.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner01.ai,nonwinner07.ai,1,3
75,8764,,10,11,,21,27,,43,42,,50,51,,,73,base02.ai,free05_a.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner04.ai,nonwinner09.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner01.ai,nonwinner07.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner07.ai,nonwinner06.ai,1,3
171,25115,,1,11,,28,30,,41,37,,55,54,,71,61,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner02.ai,nonwinner08.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner04.ai,nonwinner02.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner07.ai,nonwinner05.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner03.ai,nonwinner01.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner05.ai,nonwinner02.ai,1,4
282,9507,2,,,,28,29,37,,,48,,,65,,,base03.ai,eeyore02.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner05.ai,nonwinner07.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner09.ai,nonwinner04.ai,1,4
73,21510,,2,10,,26,27,,43,35,,48,58,,,75,base02.ai,free05_a.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner09.ai,nonwinner07.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner03.ai,nonwinner04.ai,1,4
287,26144,3,,,,28,29,41,,,57,,,71,,,base03.ai,eeyore02.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner05.ai,nonwinner03.ai,1,4
200,6408,,11,12,,28,29,,43,35,,56,57,,65,73,base02.ai,,,,,,,,1,4
145,21088,,9,13,,29,22,,31,41,,49,60,,72,65,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner09.ai,nonwinner07.ai,1,1
100,26392,,2,14,,23,24,,39,31,,46,50,,74,,base02.ai,free05_b.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner08.ai,nonwinner07.ai,1,1
146,23711,,2,5,,20,29,,32,45,,48,53,,66,64,base02.ai,,,,,,,,1,1
277,3393,8,,,,16,22,43,,,53,,,64,,,base03.ai,eeyore02.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner04.ai,nonwinner08.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner02.ai,nonwinner05.ai,1,1
83,16548,,15,2,,30,27,,31,36,,50,54,,68,,base02.ai,free05_b.ai,,,,,,,1,1
152,4660,,15,10,,21,26,,39,40,,46,55,,70,62,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner01.ai,nonwinner06.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner02.ai,nonwinner05.ai,1,1
271,20040,5,,,20,,,35,,,50,,,,72,75,base03.ai,eeyore05.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner06.ai,nonwinner09.ai,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
73,21510,,2,10,,26,27,,43,35,,48,58,,,75,base02.ai,free05_a.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner02.ai,nonwinner06.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner08.ai,nonwinner09.ai,1,2
54,16750,,,,21,,,,,,,59,60,,73,75,base03.ai,free01.ai,free03.ai,eeyore04.ai,eeyore05.ai,,,,1,2
83,16548,,15,2,,30,27,,31,36,,50,54,,68,,base02.ai,free05_b.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner09.ai,nonwinner03.ai,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner05.ai,nonwinner03.ai,1,2
137,18354,,13,14,,23,16,,38,36,,48,54,,68,62,base02.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner09.ai,nonwinner01.ai,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
234,18698,,4,11,27,,,44,,,,52,59,72,,,base03.ai,eeyore01.ai,eeyore04.ai,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner07.ai,nonwinner01.ai,1,2
138,22675,,11,15,,25,30,,39,31,,46,59,,72,71,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner06.ai,nonwinner05.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner01.ai,nonwinner07.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner02.ai,nonwinner06.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner08.ai,nonwinner03.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner04.ai,nonwinner03.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner02.ai,nonwinner05.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner01.ai,nonwinner06.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner07.ai,nonwinner03.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner09.ai,nonwinner02.ai,1,3
121,12607,,1,3,,21,18,,44,36,,55,58,,69,70,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner07.ai,nonwinner09.ai,1,3
213,19638,,10,14,,25,28,,41,33,,53,49,,67,66,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner03.ai,nonwinner07.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner08.ai,nonwinner04.ai,1,4
266,4712,6,,,22,,,40,,,50,,,,64,74,base03.ai,eeyore05.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner01.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner07.ai,nonwinner03.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner01.ai,nonwinner02.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner04.ai,nonwinner02.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner01.ai,nonwinner04.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner02.ai,nonwinner09.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner09.ai,nonwinner07.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner07.ai,nonwinner04.ai,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner02.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner01.ai,nonwinner05.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner07.ai,nonwinner03.ai,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner08.ai,nonwinner06.ai,1,1
147,22145,,14,9,,28,17,,37,38,,49,56,,63,74,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner05.ai,nonwinner09.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner09.ai,nonwinner04.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner03.ai,nonwinner06.ai,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
96,15563,,1,9,,30,21,,41,32,,50,51,,,74,base02.ai,free05_a.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner08.ai,nonwinner09.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner07.ai,nonwinner09.ai,1,1
243,26741,9,,,19,,,,33,44,47,,,,63,65,base03.ai,eeyore03.ai,eeyore05.ai,,,,,,1,1
169,26054,,12,14,,23,29,,36,34,,55,53,,65,64,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
157,25970,,8,2,,18,30,,34,44,,60,47,,62,70,base02.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner02.ai,nonwinner06.ai,1,2
219,3735,13,,,26,,,40,,,,46,54,,,,base03.ai,eeyore04.ai,free05.ai,,,,,,1,2
96,15563,,1,9,,30,21,,41,32,,50,51,,,74,base02.ai,free05_a.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner02.ai,nonwinner04.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner03.ai,nonwinner02.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner03.ai,nonwinner04.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner06.ai,nonwinner01.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner08.ai,nonwinner03.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner09.ai,nonwinner08.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner07.ai,nonwinner03.ai,1,2
168,5275,,15,3,,28,20,,36,35,,46,54,,75,73,base02.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner01.ai,nonwinner07.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner06.ai,nonwinner09.ai,1,2
208,8267,,11,15,,30,16,,33,36,,56,52,,71,64,base02.ai,,,,,,,,1,3
218,21448,5,,,29,,,35,,,,51,59,,,,base03.ai,eeyore04.ai,free05.ai,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner06.ai,nonwinner03.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner04.ai,nonwinner01.ai,1,3
15,20264,,9,,,27,18,,38,32,,,48,,72,,base02.ai,free01_b.ai,free04_a.ai,free05_b.ai,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner06.ai,nonwinner05.ai,1,3
195,12995,,4,8,,23,17,,40,31,,48,54,,69,61,base02.ai,,,,,,,,1,3
150,18172,,11,5,,27,30,,42,39,,47,46,,65,69,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner06.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner01.ai,nonwinner02.ai,1,3
233,21096,,2,5,24,,,32,,,56,,,,63,74,base03.ai,eeyore01.ai,eeyore05.ai,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner08.ai,nonwinner03.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner03.ai,nonwinner05.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner02.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner08.ai,nonwinner04.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner09.ai,nonwinner07.ai,1,4
135,21236,,5,14,,22,25,,41,38,,50,59,,64,68,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner07.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner02.ai,nonwinner01.ai,1,4
264,14100,,5,15,19,,,40,,,53,,,68,,,base03.ai,eeyore01.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner05.ai,nonwinner04.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner01.ai,nonwinner04.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner03.ai,nonwinner06.ai,1,4
151,23616,,1,4,,23,16,,40,38,,52,56,,71,69,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner01.ai,nonwinner08.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner02.ai,nonwinner01.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner01.ai,nonwinner04.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner09.ai,nonwinner06.ai,1,4
182,15873,,12,4,,28,25,,31,33,,46,50,,63,71,base02.ai,,,,,,,,1,1
156,2913,,3,13,,23,24,,42,40,,51,57,,63,73,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner02.ai,nonwinner08.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner02.ai,nonwinner09.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner08.ai,nonwinner02.ai,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner04.ai,nonwinner02.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner08.ai,nonwinner07.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner04.ai,nonwinner09.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner09.ai,nonwinner01.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner07.ai,nonwinner06.ai,1,1
215,18809,,12,15,,28,17,,33,40,,52,54,,62,69,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner07.ai,nonwinner05.ai,1,1
22,4523,,7,13,,29,16,,33,44,,,60,,61,,base02.ai,free04_a.ai,free05_b.ai,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner06.ai,nonwinner03.ai,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner08.ai,nonwinner07.ai,1,2
279,26756,3,,,,19,21,36,,,54,,,65,,,base03.ai,eeyore02.ai,,,,,,,1,2
88,793,,13,4,,28,26,,41,42,,54,56,,,74,base02.ai,free05_a.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner04.ai,nonwinner01.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner08.ai,nonwinner04.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner03.ai,nonwinner01.ai,1,2
165,23843,,12,13,,22,24,,36,37,,54,51,,70,72,base02.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner06.ai,nonwinner02.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner09.ai,nonwinner07.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner08.ai,nonwinner07.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner02.ai,nonwinner07.ai,1,2
12,26077,,11,3,,26,22,,,37,,55,,,72,,base02.ai,free03_a.ai,free04_b.ai,free05_b.ai,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner02.ai,nonwinner07.ai,1,3
245,19319,,1,10,19,,,33,,,59,,,,61,74,base03.ai,eeyore01.ai,eeyore05.ai,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner04.ai,nonwinner06.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner05.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner06.ai,nonwinner05.ai,1,3
167,17006,,13,4,,28,17,,40,31,,50,57,,61,74,base02.ai,,,,,,,,1,3
206,24329,,2,11,,20,17,,41,40,,53,47,,75,73,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner01.ai,nonwinner02.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner05.ai,nonwinner08.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner05.ai,nonwinner03.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner02.ai,nonwinner01.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner06.ai,nonwinner03.ai,1,3
