TKT,VER,N1A,N1B,N1C,N2A,N2B,N2C,N3A,N3B,N3C,N4A,N4B,N4C,N5A,N5B,N5C,I1,I2,I3,I4,I5,I6,I7,I8,P,U
233,20754,12,,,,,,33,,,60,,,,62,75,base03.ai,free02.ai,eeyore05.ai,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner05.ai,nonwinner02.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner07.ai,nonwinner03.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner07.ai,nonwinner02.ai,1,2
335,20206,4,,,,18,26,37,,,48,,,62,,,base03.ai,eeyore02.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner06.ai,nonwinner08.ai,1,2
343,50,5,,,29,,,,35,37,48,,,74,,,base03.ai,eeyore03.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner03.ai,nonwinner07.ai,1,2
227,6946,,7,6,,24,23,,36,35,,48,53,,73,74,base02.ai,,,,,,,,1,2
386,869,4,,,27,,,38,,,55,,,69,,,base01.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner01.ai,nonwinner07.ai,1,2
197,13353,,7,4,,27,22,,40,35,,56,48,,73,61,base02.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner06.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner08.ai,nonwinner05.ai,1,3
150,6101,,10,7,,19,17,,40,39,,53,56,,63,68,base02.ai,,,,,,,,1,3
58,24752,3,,,,,,,32,41,,47,54,,,,base03.ai,free02.ai,eeyore03.ai,eeyore04.ai,free05.ai,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner02.ai,nonwinner07.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner02.ai,nonwinner04.ai,1,3
75,17063,,10,12,,27,,,38,39,,47,55,,67,69,base02.ai,free02_b.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner07.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner03.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner01.ai,nonwinner09.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner03.ai,nonwinner09.ai,1,3
115,1408,,,,,,,43,,,51,,,75,,,base01.ai,free01.ai,free02.ai,,,,,,1,3
133,6942,,13,8,,26,16,,39,32,,56,55,,63,73,base02.ai,,,,,,,,1,3
389,8115,7,,,29,,,31,,,58,,,74,,,base01.ai,,,,,,,,1,3
331,4966,,2,8,23,,,32,,,57,,,67,,,base03.ai,eeyore01.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner08.ai,nonwinner01.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner06.ai,nonwinner01.ai,1,4
4,13178,,14,11,,20,,,39,,,49,59,,,63,base02.ai,free02_b.ai,free03_b.ai,free05_a.ai,,,,,1,4
61,22617,,10,9,,30,,,35,31,,59,56,,70,61,base02.ai,free02_b.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner07.ai,nonwinner06.ai,1,4
305,7484,14,,,,25,27,45,,,52,,,71,,,base03.ai,eeyore02.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner07.ai,nonwinner04.ai,1,4
335,20206,4,,,,18,26,37,,,48,,,62,,,base03.ai,eeyore02.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner05.ai,nonwinner04.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner02.ai,nonwinner09.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner01.ai,nonwinner08.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner08.ai,nonwinner03.ai,1,4
70,22302,,2,15,,27,26,,34,40,,47,52,,63,,base02.ai,free05_b.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner06.ai,nonwinner07.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner01.ai,nonwinner08.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner08.ai,nonwinner03.ai,1,1
187,6901,,8,11,,21,16,,32,43,,57,47,,75,70,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner01.ai,nonwinner03.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner06.ai,nonwinner04.ai,1,1
247,15253,4,,,,,,36,,,49,,,72,,,base01.ai,free02.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner09.ai,nonwinner04.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner04.ai,nonwinner05.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner06.ai,nonwinner02.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner09.ai,nonwinner02.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner05.ai,nonwinner01.ai,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
146,7643,,9,6,,28,29,,33,37,,49,48,,71,66,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner09.ai,nonwinner08.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner08.ai,nonwinner01.ai,1,2
205,4748,,2,15,,18,28,,40,33,,57,50,,71,64,base02.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner01.ai,nonwinner05.ai,1,2
355,22935,8,,,19,,,32,,,47,,,71,,,base01.ai,,,,,,,,1,2
108,12595,,8,11,,27,18,,42,35,,46,48,,,69,base02.ai,free05_a.ai,,,,,,,1,2
83,1595,,2,6,,,30,,39,41,,47,48,,66,67,base02.ai,free02_a.ai,,,,,,,1,2
242,13657,15,,,,,,35,,,,52,54,69,,,base03.ai,free02.ai,eeyore04.ai,,,,,,1,2
371,4629,7,,,25,,,35,,,50,,,65,,,base01.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner07.ai,nonwinner09.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner05.ai,nonwinner04.ai,1,2
358,10439,7,,,22,,,41,,,50,,,68,,,base01.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner07.ai,nonwinner01.ai,1,2
323,3,,3,11,17,,,43,,,55,,,66,,,base03.ai,eeyore01.ai,,,,,,,1,2
197,13353,,7,4,,27,22,,40,35,,56,48,,73,61,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner03.ai,nonwinner01.ai,1,3
122,15293,,2,3,,,,,34,39,54,,,61,,,base03.ai,eeyore01.ai,free02.ai,eeyore03.ai,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner01.ai,nonwinner05.ai,1,3
335,20206,4,,,,18,26,37,,,48,,,62,,,base03.ai,eeyore02.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner09.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner01.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner01.ai,nonwinner07.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner07.ai,nonwinner08.ai,1,3
342,22026,4,,,25,,,34,,,58,,,,61,73,base03.ai,eeyore05.ai,,,,,,,1,3
116,26732,3,,,,,,43,,,47,,,,,,base01.ai,free02.ai,free05.ai,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner09.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,3
249,988,14,,,,,,32,,,53,,,64,,,base01.ai,free02.ai,,,,,,,1,3
219,5135,,11,13,,27,29,,42,34,,56,58,,63,70,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner02.ai,nonwinner09.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner01.ai,nonwinner06.ai,1,4
298,12982,2,,,,22,29,37,,,60,,,,69,70,base03.ai,eeyore02.ai,eeyore05.ai,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner01.ai,nonwinner04.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner01.ai,nonwinner04.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner09.ai,nonwinner04.ai,1,4
386,869,4,,,27,,,38,,,55,,,69,,,base01.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner03.ai,nonwinner08.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner01.ai,nonwinner05.ai,1,4
230,24373,,4,6,,22,20,,40,32,,47,48,,62,67,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner04.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner02.ai,nonwinner04.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner06.ai,nonwinner08.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner09.ai,nonwinner05.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner02.ai,nonwinner06.ai,1,1
50,17801,,7,8,,,17,,35,33,,59,52,,68,,base02.ai,free02_a.ai,free05_b.ai,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner02.ai,nonwinner06.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner02.ai,nonwinner04.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner06.ai,nonwinner05.ai,1,1
177,1386,,9,13,,20,19,,45,42,,56,51,,73,62,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner07.ai,nonwinner08.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner06.ai,nonwinner04.ai,1,1
363,5650,4,,,18,,,45,,,56,,,69,,,base01.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner03.ai,nonwinner09.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner07.ai,nonwinner02.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner05.ai,nonwinner03.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner08.ai,nonwinner01.ai,1,1
20,25659,,13,10,,16,,,34,,,54,48,,,73,base02.ai,free02_b.ai,free03_b.ai,free05_a.ai,,,,,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
275,5612,15,,,,,,31,,,59,,,61,,,base01.ai,free02.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner01.ai,nonwinner03.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner06.ai,nonwinner05.ai,1,2
220,15862,,6,9,,27,21,,37,32,,55,56,,67,69,base02.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner09.ai,nonwinner02.ai,1,2
270,1846,4,,,24,,,,,,52,,,70,,,base01.ai,free03.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner03.ai,nonwinner06.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner07.ai,nonwinner08.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner07.ai,nonwinner01.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner08.ai,nonwinner06.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner09.ai,nonwinner04.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner08.ai,nonwinner03.ai,1,2
169,19601,,10,1,,22,16,,43,31,,57,56,,69,75,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner09.ai,nonwinner03.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner09.ai,nonwinner02.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner07.ai,nonwinner01.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner06.ai,nonwinner07.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner05.ai,nonwinner07.ai,1,3
103,21283,,5,2,,28,,,31,35,,56,49,,71,70,base02.ai,free02_b.ai,,,,,,,1,3
246,3168,12,,,29,,,31,,,59,,,,,,base01.ai,free05.ai,,,,,,,1,3
308,15184,4,,,,18,29,37,,,52,,,64,,,base03.ai,eeyore02.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner03.ai,nonwinner05.ai,1,3
46,14125,,13,5,,29,,,37,40,,55,60,,,69,base02.ai,free02_b.ai,free05_a.ai,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner04.ai,nonwinner09.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner09.ai,nonwinner04.ai,1,3
291,11245,1,,,,19,29,45,,,,51,56,71,,,base03.ai,eeyore02.ai,eeyore04.ai,,,,,,1,3
247,15253,4,,,,,,36,,,49,,,72,,,base01.ai,free02.ai,,,,,,,1,4
124,474,13,,,,,,,37,41,,49,56,61,,,base03.ai,free02.ai,eeyore03.ai,eeyore04.ai,,,,,1,4
338,12356,6,,,23,,,,39,44,54,,,61,,,base03.ai,eeyore03.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner02.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner02.ai,nonwinner03.ai,1,4
39,6890,,7,2,,,23,,42,38,,55,52,,71,,base02.ai,free02_a.ai,free05_b.ai,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner06.ai,nonwinner03.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner04.ai,nonwinner06.ai,1,4
29,2567,,3,5,,,21,,34,39,,47,51,,69,,base02.ai,free02_a.ai,free05_b.ai,,,,,,1,4
48,23377,,7,1,,,19,,34,32,,52,56,,66,,base02.ai,free02_a.ai,free05_b.ai,,,,,,1,4
297,11116,,1,4,24,,,43,,,52,,,,71,75,base03.ai,eeyore01.ai,eeyore05.ai,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner06.ai,nonwinner03.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner03.ai,nonwinner04.ai,1,4
42,3702,,6,9,,25,,,35,45,,54,52,,,72,base02.ai,free02_b.ai,free05_a.ai,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner01.ai,nonwinner09.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner02.ai,nonwinner06.ai,1,1
33,16227,,7,,,,16,,31,43,,51,55,,71,64,base02.ai,free01_b.ai,free02_a.ai,,,,,,1,1
10,18338,,15,,,,29,,42,44,,50,60,,71,,base02.ai,free01_b.ai,free02_a.ai,free05_b.ai,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner09.ai,nonwinner04.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner01.ai,nonwinner06.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner09.ai,nonwinner04.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner07.ai,nonwinner06.ai,1,1
153,26648,,12,8,,28,21,,41,37,,59,47,,69,64,base02.ai,,,,,,,,1,1
284,13765,,1,3,,24,30,36,,,48,,,70,,,base03.ai,eeyore01.ai,eeyore02.ai,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner01.ai,nonwinner05.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner05.ai,nonwinner09.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner02.ai,nonwinner04.ai,1,1
286,3887,7,,,,26,29,37,,,52,,,,68,73,base03.ai,eeyore02.ai,eeyore05.ai,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner09.ai,nonwinner03.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner04.ai,nonwinner05.ai,1,2
250,17440,6,,,22,,,44,,,54,,,,,,base01.ai,free05.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner02.ai,nonwinner04.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner06.ai,nonwinner02.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner04.ai,nonwinner08.ai,1,2
161,1633,,6,2,,22,18,,34,42,,54,56,,64,62,base02.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner04.ai,nonwinner06.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner07.ai,nonwinner01.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner06.ai,nonwinner09.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner05.ai,nonwinner04.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner03.ai,nonwinner09.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner03.ai,nonwinner05.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner04.ai,nonwinner05.ai,1,3
254,24375,3,,,,,,39,,,55,,,62,,,base01.ai,free02.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner06.ai,nonwinner08.ai,1,3
362,26983,9,,,30,,,41,,,52,,,66,,,base01.ai,,,,,,,,1,3
271,26981,11,,,,,,38,,,51,,,69,,,base01.ai,free02.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner02.ai,nonwinner06.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner08.ai,nonwinner07.ai,1,3
104,8629,,15,2,,29,,,42,38,,54,59,,71,72,base02.ai,free02_b.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner03.ai,nonwinner07.ai,1,3
339,23451,1,,,16,,,31,,,55,,,,66,75,base03.ai,eeyore05.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner09.ai,nonwinner03.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner05.ai,nonwinner03.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner08.ai,nonwinner05.ai,1,4
40,22838,,4,6,,19,,,43,38,,49,54,,,66,base02.ai,free02_b.ai,free05_a.ai,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner09.ai,nonwinner07.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner02.ai,nonwinner08.ai,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
217,12024,,2,7,,18,28,,31,43,,57,55,,65,66,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
400,7978,6,,,16,,,39,,,56,,,70,,,base01.ai,,,,,,,,1,4
237,5315,12,,,,,,,33,37,56,,,73,,,base03.ai,free02.ai,eeyore03.ai,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner04.ai,nonwinner05.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner05.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner07.ai,nonwinner04.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner08.ai,nonwinner09.ai,1,4
98,7226,,15,8,,17,30,,41,32,,47,52,,69,,base02.ai,free05_b.ai,,,,,,,1,4
70,22302,,2,15,,27,26,,34,40,,47,52,,63,,base02.ai,free05_b.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
358,10439,7,,,22,,,41,,,50,,,68,,,base01.ai,,,,,,,,1,1
397,4503,13,,,23,,,43,,,55,,,70,,,base01.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner08.ai,nonwinner09.ai,1,1
157,24016,,4,6,,22,23,,33,31,,57,46,,71,66,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner02.ai,nonwinner04.ai,1,1
362,26983,9,,,30,,,41,,,52,,,66,,,base01.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner09.ai,nonwinner04.ai,1,1
195,9566,,9,12,,17,23,,39,37,,50,60,,72,68,base02.ai,,,,,,,,1,1
340,6483,5,,,29,,,42,,,,51,55,67,,,base03.ai,eeyore04.ai,,,,,,,1,1
254,24375,3,,,,,,39,,,55,,,62,,,base01.ai,free02.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner01.ai,nonwinner02.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner01.ai,nonwinner07.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner04.ai,nonwinner06.ai,1,2
28,9957,,5,3,,19,,,40,39,,59,46,,,71,base02.ai,free02_b.ai,free05_a.ai,,,,,,1,2
345,1479,,2,5,24,,,32,,,49,,,68,,,base03.ai,eeyore01.ai,,,,,,,1,2
320,8422,11,,,22,,,43,,,50,,,,63,70,base03.ai,eeyore05.ai,,,,,,,1,2
299,22013,,3,13,19,,,38,,,55,,,,65,73,base03.ai,eeyore01.ai,eeyore05.ai,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner06.ai,nonwinner01.ai,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner08.ai,nonwinner02.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner07.ai,nonwinner06.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner03.ai,nonwinner07.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner01.ai,nonwinner08.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner08.ai,nonwinner06.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner04.ai,nonwinner01.ai,1,2
127,12660,,2,4,,18,30,41,,,49,,,,,,base03.ai,eeyore01.ai,eeyore02.ai,free05.ai,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner08.ai,nonwinner02.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner06.ai,nonwinner03.ai,1,3
,,,,,,,,,,,,,,,,,winner02.ai,,,,,,,,1,3
226,20229,,4,12,,25,17,,36,32,,57,47,,62,70,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner09.ai,nonwinner03.ai,1,3
26,7837,,2,9,,20,,,37,36,,59,47,,,64,base02.ai,free02_b.ai,free05_a.ai,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner03.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner04.ai,nonwinner05.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner02.ai,nonwinner07.ai,1,3
258,3980,4,,,21,,,,,,52,,,64,,,base01.ai,free03.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner06.ai,nonwinner04.ai,1,3
231,8383,,1,3,,,,33,,,57,,,67,,,base03.ai,eeyore01.ai,free02.ai,,,,,,1,3
277,14412,13,,,,,,33,,,50,,,75,,,base01.ai,free02.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
348,22174,8,,,24,,,41,,,,55,56,62,,,base03.ai,eeyore04.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner05.ai,nonwinner07.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner03.ai,nonwinner07.ai,1,4
33,16227,,7,,,,16,,31,43,,51,55,,71,64,base02.ai,free01_b.ai,free02_a.ai,,,,,,1,4
105,15724,,7,12,,23,,,33,36,,56,47,,65,75,base02.ai,free02_b.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner06.ai,nonwinner05.ai,1,4
64,5484,,9,6,,,26,,42,44,,48,49,,66,71,base02.ai,free02_a.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner09.ai,nonwinner07.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner07.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
